date,url
11/6/2020 21:01,https://bangladeshpost.net/posts/4-of-a-family-killed-in-b-baria-road-accident-46391
11/6/2020 21:01,https://peoplesview.net/%3Fp%3D41184
11/7/2020 21:01,https://unb.com.bd/category/bangladesh/accident-halts-dhakas-rail-link-with-northern-districts-1-killed/60090
11/7/2020 21:01,https://www.dhakatribune.com/bangladesh/2020/11/07/bangladeshi-peacekeeper-who-died-in-africa-laid-to-rest-in-hometown
11/7/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/07/rail-link-with-sylhet-snaps
11/7/2020 21:01,http://unb.com.bd/category/Bangladesh/2-killed-3-injured-in-gazipur-train-bus-collision/60123
11/7/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/07/2-killed-as-bus-collides-with-train-in-gazipur
11/7/2020 21:01,https://bangladeshpost.net/posts/grandma-grandson-killed-in-munshiganj-road-accident-46369
11/7/2020 21:01,https://dailyasianage.com/news/246518/scc-employee-killed-in-sylhet-road-accident
11/8/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/08/freight-train-derailment-rail-communication-with-sylhet-resumes
11/8/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/08/5-injured-in-narayanganj-cement-factory-fire
11/8/2020 21:01,https://www.thedailystar.net/business/news/bike-registration-fee-cut-the-way-1991749
11/8/2020 21:01,https://www.thedailystar.net/country/news/university-student-killed-patuakhali-road-accident-1991365
11/9/2020 21:02,https://www.dhakatribune.com/bangladesh/nation/2020/11/09/9-of-family-burnt-in-chittagong-housefire
11/9/2020 21:02,https://bangladeshpost.net/posts/2-killed-in-tangail-road-accident-46607
11/10/2020 21:02,https://www.dhakatribune.com/bangladesh/dhaka/2020/11/10/public-buses-of-22-companies-to-operate-on-42-routes-in-dhaka
